index,Sector,PointEntryExit,TransMode,Hour,In,Out,In+Out,|In-Out|,Net Flow Dir,lon,lat
2938,NewJersey,DowntownPath,ALL,2019-10-23 10:00:00,3573,768,4341,2805,In +,-74.01856544306422,40.71346933440368
2939,NewJersey,DowntownPath,ALL,2019-10-23 11:00:00,2180,652,2832,1528,In +,-74.01856544306422,40.71346933440368
2940,NewJersey,DowntownPath,ALL,2019-10-23 12:00:00,1600,881,2481,719,In +,-74.01856544306422,40.71346933440368
2941,NewJersey,DowntownPath,ALL,2019-10-23 13:00:00,1362,1217,2579,145,In +,-74.01856544306422,40.71346933440368
2942,NewJersey,DowntownPath,ALL,2019-10-23 14:00:00,1265,1752,3017,487,Out +,-74.01856544306422,40.71346933440368
2943,NewJersey,DowntownPath,ALL,2019-10-23 15:00:00,1444,3133,4577,1689,Out +,-74.01856544306422,40.71346933440368
2944,NewJersey,DowntownPath,ALL,2019-10-23 16:00:00,2058,7776,9834,5718,Out +,-74.01856544306422,40.71346933440368
2945,NewJersey,DowntownPath,ALL,2019-10-23 17:00:00,3922,15205,19127,11283,Out +,-74.01856544306422,40.71346933440368
2946,NewJersey,DowntownPath,ALL,2019-10-23 18:00:00,2911,11321,14232,8410,Out +,-74.01856544306422,40.71346933440368
2947,NewJersey,DowntownPath,ALL,2019-10-23 19:00:00,1328,6045,7373,4717,Out +,-74.01856544306422,40.71346933440368
2948,NewJersey,DowntownPath,ALL,2019-10-23 20:00:00,633,3957,4590,3324,Out +,-74.01856544306422,40.71346933440368
2949,NewJersey,DowntownPath,ALL,2019-10-23 21:00:00,416,2557,2973,2141,Out +,-74.01856544306422,40.71346933440368
2950,NewJersey,DowntownPath,ALL,2019-10-23 22:00:00,344,1531,1875,1187,Out +,-74.01856544306422,40.71346933440368
2951,NewJersey,DowntownPath,ALL,2019-10-23 23:00:00,140,852,992,712,Out +,-74.01856544306422,40.71346933440368
2976,NewJersey,Ferry_NewJersey,ALL,2019-10-23 00:00:00,2,12,14,10,Out +,-74.01821284046905,40.715044184229306
2977,NewJersey,Ferry_NewJersey,ALL,2019-10-23 01:00:00,0,0,0,0,Out +,-74.01821284046905,40.715044184229306
2978,NewJersey,Ferry_NewJersey,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-74.01821284046905,40.715044184229306
2979,NewJersey,Ferry_NewJersey,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-74.01821284046905,40.715044184229306
2980,NewJersey,Ferry_NewJersey,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-74.01821284046905,40.715044184229306
2981,NewJersey,Ferry_NewJersey,ALL,2019-10-23 05:00:00,190,0,190,190,In +,-74.01821284046905,40.715044184229306
2982,NewJersey,Ferry_NewJersey,ALL,2019-10-23 06:00:00,1836,32,1868,1804,In +,-74.01821284046905,40.715044184229306
2983,NewJersey,Ferry_NewJersey,ALL,2019-10-23 07:00:00,3972,236,4208,3736,In +,-74.01821284046905,40.715044184229306
2984,NewJersey,Ferry_NewJersey,ALL,2019-10-23 08:00:00,5990,497,6487,5493,In +,-74.01821284046905,40.715044184229306
2985,NewJersey,Ferry_NewJersey,ALL,2019-10-23 09:00:00,2616,271,2887,2345,In +,-74.01821284046905,40.715044184229306
2986,NewJersey,Ferry_NewJersey,ALL,2019-10-23 10:00:00,856,147,1003,709,In +,-74.01821284046905,40.715044184229306
2987,NewJersey,Ferry_NewJersey,ALL,2019-10-23 11:00:00,545,188,733,357,In +,-74.01821284046905,40.715044184229306
2988,NewJersey,Ferry_NewJersey,ALL,2019-10-23 12:00:00,586,246,832,340,In +,-74.01821284046905,40.715044184229306
2989,NewJersey,Ferry_NewJersey,ALL,2019-10-23 13:00:00,312,321,633,9,Out +,-74.01821284046905,40.715044184229306
2990,NewJersey,Ferry_NewJersey,ALL,2019-10-23 14:00:00,346,453,799,107,Out +,-74.01821284046905,40.715044184229306
2991,NewJersey,Ferry_NewJersey,ALL,2019-10-23 15:00:00,289,892,1181,603,Out +,-74.01821284046905,40.715044184229306
2992,NewJersey,Ferry_NewJersey,ALL,2019-10-23 16:00:00,457,2067,2524,1610,Out +,-74.01821284046905,40.715044184229306
2993,NewJersey,Ferry_NewJersey,ALL,2019-10-23 17:00:00,623,4249,4872,3626,Out +,-74.01821284046905,40.715044184229306
2994,NewJersey,Ferry_NewJersey,ALL,2019-10-23 18:00:00,453,4026,4479,3573,Out +,-74.01821284046905,40.715044184229306
2995,NewJersey,Ferry_NewJersey,ALL,2019-10-23 19:00:00,176,1935,2111,1759,Out +,-74.01821284046905,40.715044184229306
2996,NewJersey,Ferry_NewJersey,ALL,2019-10-23 20:00:00,72,713,785,641,Out +,-74.01821284046905,40.715044184229306
2997,NewJersey,Ferry_NewJersey,ALL,2019-10-23 21:00:00,61,637,698,576,Out +,-74.01821284046905,40.715044184229306
2998,NewJersey,Ferry_NewJersey,ALL,2019-10-23 22:00:00,20,330,350,310,Out +,-74.01821284046905,40.715044184229306
2999,NewJersey,Ferry_NewJersey,ALL,2019-10-23 23:00:00,6,160,166,154,Out +,-74.01821284046905,40.715044184229306
3048,NewJersey,HollandTunnel,ALL,2019-10-23 00:00:00,975,1254,2229,279,Out +,-74.01207366216296,40.72642817038044
3049,NewJersey,HollandTunnel,ALL,2019-10-23 01:00:00,810,979,1789,169,Out +,-74.01207366216296,40.72642817038044
3050,NewJersey,HollandTunnel,ALL,2019-10-23 02:00:00,660,767,1427,107,Out +,-74.01207366216296,40.72642817038044
3051,NewJersey,HollandTunnel,ALL,2019-10-23 03:00:00,611,721,1332,110,Out +,-74.01207366216296,40.72642817038044
3052,NewJersey,HollandTunnel,ALL,2019-10-23 04:00:00,1297,1101,2398,196,In +,-74.01207366216296,40.72642817038044
3053,NewJersey,HollandTunnel,ALL,2019-10-23 05:00:00,3445,1960,5405,1485,In +,-74.01207366216296,40.72642817038044
3054,NewJersey,HollandTunnel,ALL,2019-10-23 06:00:00,5339,2582,7921,2757,In +,-74.01207366216296,40.72642817038044
3055,NewJersey,HollandTunnel,ALL,2019-10-23 07:00:00,5328,2993,8321,2335,In +,-74.01207366216296,40.72642817038044
3056,NewJersey,HollandTunnel,ALL,2019-10-23 08:00:00,4952,3204,8156,1748,In +,-74.01207366216296,40.72642817038044
3057,NewJersey,HollandTunnel,ALL,2019-10-23 09:00:00,4521,2875,7396,1646,In +,-74.01207366216296,40.72642817038044
3058,NewJersey,HollandTunnel,ALL,2019-10-23 10:00:00,3607,2441,6048,1166,In +,-74.01207366216296,40.72642817038044
3059,NewJersey,HollandTunnel,ALL,2019-10-23 11:00:00,2979,2426,5405,553,In +,-74.01207366216296,40.72642817038044
3060,NewJersey,HollandTunnel,ALL,2019-10-23 12:00:00,3035,2692,5727,343,In +,-74.01207366216296,40.72642817038044
3061,NewJersey,HollandTunnel,ALL,2019-10-23 13:00:00,2565,2823,5388,258,Out +,-74.01207366216296,40.72642817038044
3062,NewJersey,HollandTunnel,ALL,2019-10-23 14:00:00,2950,3138,6088,188,Out +,-74.01207366216296,40.72642817038044
3063,NewJersey,HollandTunnel,ALL,2019-10-23 15:00:00,3586,3285,6871,301,In +,-74.01207366216296,40.72642817038044
3064,NewJersey,HollandTunnel,ALL,2019-10-23 16:00:00,4388,3608,7996,780,In +,-74.01207366216296,40.72642817038044
3065,NewJersey,HollandTunnel,ALL,2019-10-23 17:00:00,3684,3769,7453,85,Out +,-74.01207366216296,40.72642817038044
3066,NewJersey,HollandTunnel,ALL,2019-10-23 18:00:00,3323,3303,6626,20,In +,-74.01207366216296,40.72642817038044
3067,NewJersey,HollandTunnel,ALL,2019-10-23 19:00:00,2712,2923,5635,211,Out +,-74.01207366216296,40.72642817038044
3068,NewJersey,HollandTunnel,ALL,2019-10-23 20:00:00,2276,3116,5392,840,Out +,-74.01207366216296,40.72642817038044
3069,NewJersey,HollandTunnel,ALL,2019-10-23 21:00:00,2355,3220,5575,865,Out +,-74.01207366216296,40.72642817038044
3070,NewJersey,HollandTunnel,ALL,2019-10-23 22:00:00,2231,3001,5232,770,Out +,-74.01207366216296,40.72642817038044
3071,NewJersey,HollandTunnel,ALL,2019-10-23 23:00:00,1451,2737,4188,1286,Out +,-74.01207366216296,40.72642817038044
3120,NewJersey,LincolnTunnel,ALL,2019-10-23 00:00:00,1278,3967,5245,2689,Out +,-74.00344251799015,40.76020126431925
3121,NewJersey,LincolnTunnel,ALL,2019-10-23 01:00:00,1091,2050,3141,959,Out +,-74.00344251799015,40.76020126431925
3122,NewJersey,LincolnTunnel,ALL,2019-10-23 02:00:00,749,1324,2073,575,Out +,-74.00344251799015,40.76020126431925
3123,NewJersey,LincolnTunnel,ALL,2019-10-23 03:00:00,916,776,1692,140,In +,-74.00344251799015,40.76020126431925
3124,NewJersey,LincolnTunnel,ALL,2019-10-23 04:00:00,2244,1357,3601,887,In +,-74.00344251799015,40.76020126431925
3125,NewJersey,LincolnTunnel,ALL,2019-10-23 05:00:00,13137,2500,15637,10637,In +,-74.00344251799015,40.76020126431925
3126,NewJersey,LincolnTunnel,ALL,2019-10-23 06:00:00,26258,5571,31829,20687,In +,-74.00344251799015,40.76020126431925
3127,NewJersey,LincolnTunnel,ALL,2019-10-23 07:00:00,36433,9696,46129,26737,In +,-74.00344251799015,40.76020126431925
3128,NewJersey,LincolnTunnel,ALL,2019-10-23 08:00:00,40641,10963,51604,29678,In +,-74.00344251799015,40.76020126431925
3129,NewJersey,LincolnTunnel,ALL,2019-10-23 09:00:00,22274,11515,33789,10759,In +,-74.00344251799015,40.76020126431925
3130,NewJersey,LincolnTunnel,ALL,2019-10-23 10:00:00,10473,7887,18360,2586,In +,-74.00344251799015,40.76020126431925
3131,NewJersey,LincolnTunnel,ALL,2019-10-23 11:00:00,8069,6311,14380,1758,In +,-74.00344251799015,40.76020126431925
3132,NewJersey,LincolnTunnel,ALL,2019-10-23 12:00:00,7097,6437,13534,660,In +,-74.00344251799015,40.76020126431925
3133,NewJersey,LincolnTunnel,ALL,2019-10-23 13:00:00,6775,7896,14671,1121,Out +,-74.00344251799015,40.76020126431925
3134,NewJersey,LincolnTunnel,ALL,2019-10-23 14:00:00,8642,11285,19927,2643,Out +,-74.00344251799015,40.76020126431925
3135,NewJersey,LincolnTunnel,ALL,2019-10-23 15:00:00,10774,15906,26680,5132,Out +,-74.00344251799015,40.76020126431925
3136,NewJersey,LincolnTunnel,ALL,2019-10-23 16:00:00,13093,23601,36694,10508,Out +,-74.00344251799015,40.76020126431925
3137,NewJersey,LincolnTunnel,ALL,2019-10-23 17:00:00,9948,34405,44353,24457,Out +,-74.00344251799015,40.76020126431925
3138,NewJersey,LincolnTunnel,ALL,2019-10-23 18:00:00,10296,32236,42532,21940,Out +,-74.00344251799015,40.76020126431925
3139,NewJersey,LincolnTunnel,ALL,2019-10-23 19:00:00,6813,20787,27600,13974,Out +,-74.00344251799015,40.76020126431925
3140,NewJersey,LincolnTunnel,ALL,2019-10-23 20:00:00,5426,14431,19857,9005,Out +,-74.00344251799015,40.76020126431925
3141,NewJersey,LincolnTunnel,ALL,2019-10-23 21:00:00,4559,12140,16699,7581,Out +,-74.00344251799015,40.76020126431925
3142,NewJersey,LincolnTunnel,ALL,2019-10-23 22:00:00,4086,9807,13893,5721,Out +,-74.00344251799015,40.76020126431925
3143,NewJersey,LincolnTunnel,ALL,2019-10-23 23:00:00,3024,6865,9889,3841,Out +,-74.00344251799015,40.76020126431925
3168,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 00:00:00,17,532,549,515,Out +,-74.00652990036146,40.75600655388005
3169,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 01:00:00,0,0,0,0,Out +,-74.00652990036146,40.75600655388005
3170,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-74.00652990036146,40.75600655388005
3171,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-74.00652990036146,40.75600655388005
3172,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-74.00652990036146,40.75600655388005
3173,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 05:00:00,669,74,743,595,In +,-74.00652990036146,40.75600655388005
3174,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 06:00:00,2949,598,3547,2351,In +,-74.00652990036146,40.75600655388005
3175,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 07:00:00,3782,1577,5359,2205,In +,-74.00652990036146,40.75600655388005
3176,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 08:00:00,9497,558,10055,8939,In +,-74.00652990036146,40.75600655388005
3177,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 09:00:00,4135,448,4583,3687,In +,-74.00652990036146,40.75600655388005
3178,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 10:00:00,1228,422,1650,806,In +,-74.00652990036146,40.75600655388005
3179,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 11:00:00,1387,348,1735,1039,In +,-74.00652990036146,40.75600655388005
3180,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 12:00:00,577,626,1203,49,Out +,-74.00652990036146,40.75600655388005
3181,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 13:00:00,749,910,1659,161,Out +,-74.00652990036146,40.75600655388005
3182,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 14:00:00,545,617,1162,72,Out +,-74.00652990036146,40.75600655388005
3183,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 15:00:00,908,1297,2205,389,Out +,-74.00652990036146,40.75600655388005
3184,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 16:00:00,686,4358,5044,3672,Out +,-74.00652990036146,40.75600655388005
3185,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 17:00:00,1456,7032,8488,5576,Out +,-74.00652990036146,40.75600655388005
3186,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 18:00:00,1289,7107,8396,5818,Out +,-74.00652990036146,40.75600655388005
3187,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 19:00:00,441,2044,2485,1603,Out +,-74.00652990036146,40.75600655388005
3188,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 20:00:00,495,2303,2798,1808,Out +,-74.00652990036146,40.75600655388005
3189,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 21:00:00,741,1451,2192,710,Out +,-74.00652990036146,40.75600655388005
3190,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 22:00:00,306,1100,1406,794,Out +,-74.00652990036146,40.75600655388005
3191,NewJersey,NJTransitMidtownDirect,ALL,2019-10-23 23:00:00,108,178,286,70,Out +,-74.00652990036146,40.75600655388005
3216,NewJersey,NJTransitNEC,ALL,2019-10-23 00:00:00,259,546,805,287,Out +,-74.00652990036146,40.75600655388005
3217,NewJersey,NJTransitNEC,ALL,2019-10-23 01:00:00,461,316,777,145,In +,-74.00652990036146,40.75600655388005
3218,NewJersey,NJTransitNEC,ALL,2019-10-23 02:00:00,108,0,108,108,In +,-74.00652990036146,40.75600655388005
3219,NewJersey,NJTransitNEC,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-74.00652990036146,40.75600655388005
3220,NewJersey,NJTransitNEC,ALL,2019-10-23 04:00:00,0,120,120,120,Out +,-74.00652990036146,40.75600655388005
3221,NewJersey,NJTransitNEC,ALL,2019-10-23 05:00:00,1190,263,1453,927,In +,-74.00652990036146,40.75600655388005
3222,NewJersey,NJTransitNEC,ALL,2019-10-23 06:00:00,3301,820,4121,2481,In +,-74.00652990036146,40.75600655388005
3223,NewJersey,NJTransitNEC,ALL,2019-10-23 07:00:00,11255,1334,12589,9921,In +,-74.00652990036146,40.75600655388005
3224,NewJersey,NJTransitNEC,ALL,2019-10-23 08:00:00,16430,1225,17655,15205,In +,-74.00652990036146,40.75600655388005
3225,NewJersey,NJTransitNEC,ALL,2019-10-23 09:00:00,8946,1278,10224,7668,In +,-74.00652990036146,40.75600655388005
3226,NewJersey,NJTransitNEC,ALL,2019-10-23 10:00:00,3198,395,3593,2803,In +,-74.00652990036146,40.75600655388005
3227,NewJersey,NJTransitNEC,ALL,2019-10-23 11:00:00,2242,1067,3309,1175,In +,-74.00652990036146,40.75600655388005
3228,NewJersey,NJTransitNEC,ALL,2019-10-23 12:00:00,1457,1185,2642,272,In +,-74.00652990036146,40.75600655388005
3229,NewJersey,NJTransitNEC,ALL,2019-10-23 13:00:00,1597,1330,2927,267,In +,-74.00652990036146,40.75600655388005
3230,NewJersey,NJTransitNEC,ALL,2019-10-23 14:00:00,1029,2474,3503,1445,Out +,-74.00652990036146,40.75600655388005
3231,NewJersey,NJTransitNEC,ALL,2019-10-23 15:00:00,1746,3125,4871,1379,Out +,-74.00652990036146,40.75600655388005
3232,NewJersey,NJTransitNEC,ALL,2019-10-23 16:00:00,2616,6319,8935,3703,Out +,-74.00652990036146,40.75600655388005
3233,NewJersey,NJTransitNEC,ALL,2019-10-23 17:00:00,1945,15652,17597,13707,Out +,-74.00652990036146,40.75600655388005
3234,NewJersey,NJTransitNEC,ALL,2019-10-23 18:00:00,2281,9424,11705,7143,Out +,-74.00652990036146,40.75600655388005
3235,NewJersey,NJTransitNEC,ALL,2019-10-23 19:00:00,1295,4728,6023,3433,Out +,-74.00652990036146,40.75600655388005
3236,NewJersey,NJTransitNEC,ALL,2019-10-23 20:00:00,561,2487,3048,1926,Out +,-74.00652990036146,40.75600655388005
